,From,To,Cost,Var
565,419,422,22.296867385541432,66.9828965205447
566,422,335,40.16391728485509,236.2607220519725
567,423,316,80.86825042277584,751.5931305661513
568,245,424,345.33713279366486,6934.445627750054
569,423,424,209.38073982278746,5978.286247406568
570,424,425,439.27388405842197,17028.653917595795
571,426,423,277.3646917472443,3099.773042351993
572,426,425,325.02236641263517,8489.487460603148
573,269,428,84.41518660421308,808.2403696836653
574,428,427,68.22409729086888,719.8922692171199
575,245,429,167.0198693547246,1116.7394540996686
576,429,430,115.3633932888823,1086.7785670228045
577,430,431,59.59239880987039,177.0220509295439
578,431,230,13.922939185815308,22.645107577139314
579,425,432,62.551681606638915,314.4149827819642
580,433,350,80.41450116774871,268.72961167647526
581,322,435,13.207776259326291,10.37503133478751
582,435,523,12.874737675484626,18.692042906382902
583,436,440,9.92452295915598,9.956346053672611
584,265,436,472.6791630302458,16648.414945018023
585,437,438,451.45558228823376,16209.734140637102
586,237,439,23.30388957787473,56.5566708066359
587,438,439,151.63337514606556,3308.680006685573
588,437,520,123.18462334019742,2021.1145105888997
589,441,440,80.77177000263634,855.8367626263905
590,436,441,240.36970722987755,6476.334365473092
591,441,437,463.72721417817536,26891.41381529237
592,440,442,69.33413643664963,337.3393962345146
593,442,283,76.19871897094741,243.03404033966314
594,236,443,79.90217027266851,754.6593059195523
595,443,331,79.5926958981299,540.9788598711114
596,443,442,138.93164787952634,1598.1591412194882
597,321,444,37.7792543499515,156.7434201975379
598,444,351,28.85388820023048,83.4472134804962
599,444,441,850.7780162732627,98361.68962057262
600,262,263,804.4175401450549,45923.89724424997
601,261,445,382.7923229537577,21471.25839307387
602,261,446,392.8104087053212,8182.276675349649
603,446,262,495.48318570149394,11880.057501533847
604,447,445,623.9046047888202,61005.95539730255
605,446,447,575.4275871612474,32734.71654401189
606,445,448,410.07735993492804,11360.398161460871
607,447,448,420.0821348350367,13318.507736931373
608,448,449,515.6163870943317,23745.338889989864
609,449,240,448.4469648458718,17967.407570566826
610,260,450,626.772702042751,33195.61407367697
611,450,240,395.6886096898194,11216.802835364888
612,525,451,828.7165355072567,101457.39026433765
613,451,228,86.14147424793741,548.4099544032501
614,320,452,59.59955462575167,229.25058553205915
615,452,318,53.75824451213897,272.3122935846182
616,355,453,9.355075741061075,11.577835340684954
617,453,353,9.910488235893634,8.313399071276594
618,453,452,10.243465804481303,14.074810863899808
619,454,270,19.726893854107306,41.53492962422258
620,270,455,11.160746319830885,5.408131744606911
