From,To,Length,Cost,Var
589,1795,535.196487,123.4525687,1251.833291
589,670,2499.055757,19.65914959,10.97089141
589,954,228.4536373,27.93013582,47.02419989
589,1239,759.6472394,94.63726661,192.7525571
591,627,412.5509887,47.18379328,298.6642199
592,935,153.1713089,42.56161475,149.5261232
592,716,615.6853378,137.7818821,1968.967224
594,630,520.6072071,44.20759364,171.387075
594,1349,406.5579245,46.57403384,45.55598561
594,1679,516.6684936,161.2819903,7087.64659
595,694,391.8038404,60.00069111,385.3307571
595,1350,399.3886062,61.72975644,916.9246506
595,965,1233.652182,39.76445979,209.0391271
596,945,1400.008339,203.0919244,4530.329669
596,994,756.4476166,50.94556614,145.6051974
597,1790,1589.350889,21.55955339,16.68278552
597,1605,193.3696927,26.69727914,101.7253378
1030,597,275.604793,24.23985435,57.04546377
598,1474,122.6468622,108.5309545,2371.654433
598,1877,323.1423428,36.42892877,45.21518897
598,1669,1304.912095,102.7416718,1404.566156
598,1173,1051.848713,98.94043168,2089.247121
1186,600,293.5099803,39.67491669,172.3522776
600,723,1255.795005,32.3325935,68.69439931
600,906,423.565812,71.47131496,424.1310487
601,1288,364.5744015,42.18703163,214.417385
603,1676,443.9603623,43.69430382,188.1771184
603,1122,450.5760534,41.35839463,54.39618491
603,1254,212.8187239,32.62089825,132.2945803
604,1325,319.6698727,26.57745928,28.67015246
604,1295,500.6634181,27.15843496,29.83831733
604,867,354.6651261,49.50419664,367.4076252
605,1050,247.4270666,20.39440877,22.12687558
606,1190,98.19303558,23.40697989,66.68668454
606,988,81.1072442,72.36138256,856.6540432
606,1023,312.7803781,32.91193506,29.41490222
607,1149,313.9204424,121.8342895,1025.495604
607,1017,461.9066001,55.1930955,1016.54231
607,1131,506.4348279,34.9822627,119.2543993
607,1827,481.4511858,110.7729407,841.9171664
609,787,389.1891435,100.0762726,2120.019491
609,1004,337.2747106,23.46658025,31.3711985
610,1323,300.2698023,61.32094537,1520.061167
610,1353,176.3622819,42.69297844,735.601804
610,1157,344.1873759,30.65958282,228.8512165
611,620,350.2059925,59.66691126,385.8804763
612,1170,354.6830268,39.40527949,213.4571099
612,1128,306.0825483,26.81600429,124.1205862
612,950,140.0576135,55.73969248,180.8702979
613,1387,1103.828643,67.63573264,297.769868
613,1237,814.1403013,41.6433929,150.1393434
614,896,1280.812706,29.06247528,58.21163614
614,784,293.5099803,87.94514786,965.8817928
615,1388,653.6597625,57.42102116,957.8509079
615,1412,312.6233832,65.92034224,431.7334677
616,1857,575.4347967,90.95675742,662.7191947
616,1337,429.1016293,27.47252468,26.62706423
616,1342,208.4203538,40.72907932,201.5897725
616,968,141.5225217,101.3152689,1136.097901
617,689,187.0601788,49.71287016,54.14597273
617,1107,150.9818112,26.42181881,44.74155576
618,878,91.89183806,30.79803806,33.77884779
619,1121,469.8656346,58.59499159,445.3903632
619,837,406.3058076,68.22389975,1118.581019
619,724,178.5930974,66.5790307,1054.211702
620,701,117.555509,48.42561336,525.3601141
621,1637,331.5724099,32.68933099,34.03682339
621,824,555.8898734,85.65135373,433.358042
622,804,351.6685067,27.55289934,38.15784528
622,930,562.8715458,65.31470062,255.3243882
624,1766,856.9806966,50.62877413,87.8812744
625,1773,264.08751,54.40346245,368.8733464
625,1681,316.8667279,61.65921889,140.3357559
625,1821,247.8196271,65.09656341,292.5906937
627,1067,198.6988912,23.70152352,7.502562554
627,1033,139.940451,26.91824497,23.04629515
628,1308,578.6141626,29.46496613,41.26287231
628,1133,304.8027503,18.87302367,33.12894583
629,665,304.1389632,42.69632757,177.5900624
629,647,432.2380955,26.03920474,39.44114145
630,675,570.5216524,197.9910969,10942.65651
630,1460,239.8968548,23.91858858,44.78217575
631,1070,540.4840577,36.2025761,73.26448589
631,902,236.0345599,87.43522768,539.8828841
631,1135,132.1916283,29.38440015,18.47789293
632,677,983.1410724,93.42200283,1990.616193
633,904,219.1141492,33.9076616,175.0393243
633,862,231.735123,36.95776098,219.7349703
633,1533,515.0530804,25.81059953,45.50094306
633,651,270.3876214,53.72989902,1335.902013
634,821,449.1287667,30.021642,74.44884174
634,1725,165.6061356,45.00991462,200.2283095
634,786,264.4056949,86.94124096,1072.038155
636,808,240.2681057,49.60005976,243.2465491
637,756,361.2623371,92.84671746,2524.570958
637,1343,27.24439479,94.0735446,646.5175843
637,1217,187.6538421,354.7270077,35438.17018
638,717,1099.55667,50.97209204,230.3662243
638,1478,210.0897338,56.84512454,306.183951
638,709,566.8046306,46.07830428,240.5261845
639,1013,440.469208,42.40307862,166.1106834
639,929,242.5286421,68.88170783,662.0582266
639,1378,257.092466,30.79133539,76.63614496
639,1406,526.3930735,30.13900318,58.17238739
640,825,509.0410597,64.09160576,1212.587063
640,1249,214.3025008,38.17897303,58.27636076
640,1270,714.5698479,47.59791035,189.2454066
642,855,769.9336156,51.61496249,304.134727
642,1341,353.7171055,43.8128462,184.0304069
642,1446,471.329341,38.76098948,193.7040298
642,1890,1125.188288,78.76986388,455.8596264
643,849,616.3124407,87.01713129,1024.989288
643,1654,246.0758193,31.05336942,60.09442255
645,1053,262.9853943,78.370777,796.0839052
645,1234,394.0931082,122.3645637,1599.41441
646,1205,338.2452817,37.13585906,285.0464339
646,1103,405.8030188,52.54075783,180.0353879
647,1418,285.6781238,239.3631184,5298.01545
648,929,376.4561013,42.83660717,199.5109382
648,1309,261.567007,53.2516045,166.412977
648,1406,1055.858964,71.11666132,403.3154694
648,710,86.37263302,44.40742392,93.36632367
649,1255,254.5667925,76.13280154,252.4149023
649,1363,96.10959483,50.85876589,345.3221412
649,937,93.67032736,28.45366791,51.66740016
650,695,268.7115101,57.57988246,296.3091895
650,945,393.4139868,83.91287712,2842.283891
651,841,190.9052235,22.53526023,69.00562262
651,1560,259.5491809,31.38931232,48.02837296
652,1579,393.0597599,32.21518714,79.90705687
652,1642,366.3659135,27.19742285,49.03370892
652,1444,1101.767362,79.17785627,672.680443
654,948,257.092466,66.32434214,344.6940199
654,983,1069.288059,20.8675086,45.02829431
654,1222,781.5581147,24.48819793,16.38741202
655,1181,470.2261944,74.48169885,207.9530479
657,1532,504.8516614,49.24554671,34.32322479
657,766,196.321225,45.89053463,94.64092859
658,1189,388.6469014,40.57997398,117.5419713
658,881,275.0018723,109.6499513,1346.896833
659,931,288.5198866,42.05507983,88.22719898
659,1043,299.4326317,46.08665298,136.6166536
660,1712,104.8943503,35.58044283,291.5287854
1758,660,1293.915135,42.41393693,185.6341204
660,1752,504.7655711,46.82516264,205.794678
661,1405,389.3282257,29.53392297,73.3207356
661,1797,352.151325,37.83837692,70.30394929
661,1627,39.97393983,21.69105269,32.20828883
662,1639,395.8316253,55.33175845,262.5515852
663,1150,174.2833943,16.26500569,28.02687835
663,920,386.3043426,24.24188917,70.10793499
663,1095,494.3112084,59.15176394,200.2874449
664,682,78.25206767,38.09836088,139.2482351
664,1054,255.2407113,42.85357721,87.72507067
666,1402,284.4441927,150.9573678,4291.680171
666,817,222.1820801,89.00707153,670.3769498
1426,666,674.5268534,52.53022722,549.5768853
667,930,1047.798901,60.90380895,134.1263706
668,833,1605.266396,55.06359234,152.9851347
668,791,454.2245491,51.32783181,104.7048643
669,1124,158.8096179,82.6581883,755.8937913
670,1125,1212.751048,61.17007737,355.3618502
670,1369,1980.528202,43.99122035,315.3207023
670,1621,225.1874039,103.7944805,703.1857843
672,1186,1433.212385,51.92562844,310.3617691
672,771,653.6597625,51.87551509,466.6150346
672,723,484.4924959,33.1085911,72.29026671
673,823,190.9435949,9.496055531,3.319430074
674,692,121.5519876,42.20556457,229.9472058
675,1366,140.5790723,162.9787169,946.1829747
675,1670,306.3666994,84.11598673,1461.596216
675,1511,266.4956245,117.480014,862.0656399
676,1063,218.8597011,85.68956031,1216.050583
676,1681,346.0714532,100.4649644,1198.353203
676,1159,208.9813393,28.09105419,71.44966081
676,1275,347.6498187,56.99340285,144.4579482
677,1629,151.6687856,28.84567485,83.6352888
678,1720,334.255527,35.2718536,340.2214519
678,1893,287.293263,71.92634755,1166.356259
678,1686,307.3229515,77.61711974,819.0289033
679,1747,394.2664607,71.22390249,823.367974
679,1817,398.7211986,173.566834,11565.88959
681,864,333.2326205,32.61164713,60.09888935
681,948,337.2747106,49.65284904,211.9777036
681,739,506.067925,62.6967397,661.5137566
681,983,364.2085207,60.74446741,262.3103475
682,1303,509.2293938,43.10865982,316.606479
682,879,414.4702621,46.42813654,270.2099617
682,1253,360.1340311,40.4429328,87.79576273
683,757,414.3223762,98.63886897,740.1351755
684,1502,791.542227,63.28726186,297.3292656
686,910,1666.817721,98.05614393,1198.954343
686,736,1974.658957,54.26901838,163.8483713
687,1065,1027.908899,63.02060751,288.872333
687,1774,409.608127,112.8193951,3594.043896
687,1440,623.155329,37.98426234,223.0756155
687,1870,219.0246148,43.70010705,231.7709484
688,754,593.3162441,24.54053013,74.54139005
688,1795,293.1300936,28.84384132,115.6999711
688,1125,364.3413238,42.68063765,133.4553921
690,747,591.9293834,129.1147483,1597.176621
690,707,418.892414,51.26998119,47.4893189
690,1132,318.9586978,67.03406002,1429.231389
693,1128,304.4017252,58.29989192,245.2989673
693,1454,352.7578063,38.16924536,204.0724545
693,1538,484.3072559,45.20283624,222.282522
694,832,202.500837,17.31512517,52.37584129
695,812,643.5875973,92.31176698,589.9403243
695,712,506.1965775,73.20142445,420.1662148
696,1659,136.2816524,47.02358537,301.289718
696,1834,315.0380857,58.62366223,221.6799489
696,1671,389.0097565,70.52765714,348.8661385
697,1639,280.2382615,17.27688495,28.91453826
697,1456,204.8524914,30.94918787,146.0615597
697,800,377.4880952,25.30412403,62.38855901
698,1875,669.4787115,148.0853615,1893.339292
699,976,418.7348423,103.2058115,647.5798228
700,1293,4023.798886,29.31152828,18.81844142
700,858,1808.60053,3.72740019,0.583416244
702,1463,1062.645007,34.03735101,58.87046691
702,1334,714.5698479,79.52292251,443.5335658
702,1544,493.8147888,31.493445,97.66251343
703,1285,669.9234775,55.82341897,446.8593871
703,1403,188.8040849,62.14838974,264.3335806
703,1189,273.2144727,23.37665847,29.8261124
704,941,244.3404887,249.3178863,8905.705097
704,1732,107.5830727,98.8693256,955.5150096
705,1887,159.9451335,34.7835983,285.3212458
1886,705,211.3874654,63.04400119,533.5930918
705,1599,1023.613396,44.2457981,140.1164166
706,1621,597.146254,73.9948702,704.8867695
706,1495,656.4404604,162.1280006,3306.959973
706,1723,183.4471189,46.20739238,195.4959842
708,1258,233.2586384,46.97415685,337.2868276
710,1574,191.610028,29.15976918,91.83287867
710,1319,244.0320835,47.45233076,197.2425052
711,1295,436.6127438,51.42211183,153.2409796
711,867,313.2438909,93.44030256,461.2114266
711,1305,604.9681706,190.5578885,8423.861392
712,945,315.5945741,28.02320374,115.0905569
713,1360,175.2294273,55.84040975,71.85481959
713,1850,307.8306456,55.2913911,117.6287497
714,807,683.9539466,44.96203702,162.2712292
714,1576,351.1958333,32.8577134,106.73795
714,1185,375.3729859,33.98011318,70.73228265
1745,714,313.3206268,33.33844842,95.30788754
715,1039,242.8644927,11.52500369,19.78023724
716,823,542.2734733,29.24588493,108.5871176
716,1235,356.8069472,37.07982099,112.6688181
717,773,191.5495274,38.76766987,660.2123256
718,1314,165.5916463,67.44533218,942.5879787
718,1269,472.9959756,69.62308657,377.6423938
719,1731,68.03218618,60.76920791,322.9389404
719,1483,174.9291595,48.56335069,249.8531556
719,797,242.5409171,99.83683808,772.8000619
721,1412,245.847861,31.20150589,152.2638512
721,1836,139.1397902,47.44461028,179.860573
721,1545,332.3824495,43.28803629,157.6242251
722,1477,600.2121493,97.00456245,1456.404637
722,1267,459.1449638,94.57793728,1806.71791
722,1709,199.7437476,46.84582878,150.5884505
723,763,213.9587435,29.87655834,81.60691801
724,1348,187.8496967,88.33703405,1101.914994
724,970,473.9405049,58.03633194,228.930392
726,1691,1510.602443,38.44551131,99.08292741
727,1310,425.4607447,4.573480732,0.899934649
728,791,889.3523211,34.48989396,154.8518853
728,980,1256.785563,58.91098575,511.2227581
728,1008,398.1009021,29.82939352,65.43828902
729,1812,313.5298126,21.85987742,21.31727684
729,1208,205.9934587,49.04933307,167.6264665
730,1811,346.6419963,53.40449825,487.0608151
731,1180,1640.565362,27.70239899,102.1683008
732,998,963.5097573,53.00085574,1458.596712
732,1247,982.4759564,33.30178119,205.1581554
762,732,67.1048322,66.75017518,590.8123048
733,781,1069.288059,203.735602,8289.423805
734,1476,791.542227,77.24161199,849.4539862
734,1760,691.7608617,41.07374317,184.958279
735,1340,244.3310552,35.2829269,126.9773921
735,1439,235.1135961,125.468182,1069.20356
736,840,756.1053196,89.46591547,294.6840263
736,1071,537.0465409,68.12718383,446.6361423
737,1728,273.4911032,26.85187839,118.1215456
737,946,283.5724244,80.24088766,765.133954
738,1471,192.2118626,21.29686236,77.03936639
738,1783,278.4021645,12.63513332,14.65193669
738,1843,1151.232273,42.41897438,222.1692932
740,1033,227.3259256,38.42341777,266.1537968
742,1517,422.533469,103.4812193,1266.052427
742,1248,350.1660614,84.4304079,779.7801948
742,1499,496.9132974,30.95598684,56.14890907
742,1496,352.151325,53.5529564,271.6236489
743,895,194.6769792,118.4809473,1510.231392
743,751,381.8613171,374.0146216,18039.24142
744,805,161.9954584,263.0718426,29372.8093
745,1106,932.9795716,98.11635485,4097.126889
745,1874,471.5659986,47.167593,182.9986138
746,1624,234.484803,66.03325891,723.6469086
746,1251,72.26269556,24.64784757,60.55361142
746,940,387.1093873,75.08071631,788.5544637
747,1067,1454.215153,38.4097178,18.35986582
748,1253,1014.67495,38.99064422,253.7785734
749,978,242.8644927,75.65683256,758.6815251
750,1475,314.5977668,18.05357788,14.81464565
750,767,136.409658,145.3831416,879.9499047
751,1129,207.212196,111.9814323,2357.128117
753,1563,178.2509221,61.10391037,981.1828597
753,1792,136.2343272,57.41200837,423.4228383
753,1756,302.4485886,4.719785976,5.349667384
754,1287,375.198357,72.66333732,881.5265371
754,1480,220.8072402,24.69949226,105.5111471
755,1252,289.9981091,57.16048439,271.4043295
755,941,477.8586952,218.3647671,3247.440517
756,1151,356.5411024,88.15672442,1900.619819
756,1333,296.9386811,35.72641027,93.7735376
758,1640,422.533469,92.45848969,531.061661
758,1329,142.2912529,21.30791526,23.95965994
761,1720,334.6260569,30.83033013,144.2297351
761,777,126.8696917,57.43085872,868.6657768
761,1656,230.5115871,65.20847959,735.7638137
762,1594,132.1639888,77.91572233,1589.976325
1651,762,287.293263,60.24605256,232.1573815
771,763,136.2816524,34.01831865,69.67642315
764,1157,431.0930951,69.17787806,686.7326567
765,952,321.2386193,118.0568465,1305.151589
766,1230,350.2268409,39.10225192,139.9571441
767,1431,419.311019,27.23513415,48.51155618
769,1521,444.6381518,22.8955773,49.46745603
769,929,450.4908351,81.8161519,1213.384937
769,1309,290.2760773,42.75831722,227.4375994
770,1594,362.7047848,32.91713612,342.4878019
770,1651,1605.266396,84.35352525,2500.779845
770,1191,657.8851349,28.77588651,91.93167465
771,1060,476.5458367,60.29992818,287.3463859
772,788,331.9627717,29.07183163,128.4607356
773,1608,583.4441876,27.32671,47.62816651
773,1478,361.2344827,42.67872759,105.7880306
774,845,742.0186781,41.53643851,82.16732881
774,1475,655.5253337,36.18179697,39.58124473
774,908,461.29248,74.95221165,242.9629602
775,1010,477.8586952,25.37343311,109.0901908
775,1177,398.9027904,54.75130527,414.8751369
775,1084,405.9579217,31.0975043,50.62395694
776,840,248.5186834,250.1788643,9452.859779
776,812,566.5000649,50.07610361,417.0334079
777,1653,361.1951487,34.42403417,163.1952378
777,1497,144.6887032,53.34960318,425.3761769
778,1727,212.9205378,27.02150007,73.16390303
779,983,165.1214109,27.27421004,29.0646645
779,871,223.9757753,41.39692567,180.0646529
780,1241,238.1140514,45.12510222,55.47883329
782,1382,183.0073139,74.59969862,568.9988867
782,1580,570.5966595,24.73201789,61.13338995
783,811,766.0010004,27.92225793,81.62284153
783,1141,278.1866081,30.80529495,47.8093379
785,1614,344.7425771,12.0762552,35.16083126
785,1154,242.0373337,48.83542838,189.4690839
786,1644,461.3054735,35.81927989,563.764341
786,1200,859.1051817,25.65188094,110.4239041
786,1177,542.0671848,27.0177204,71.88999079
787,829,124.0511176,71.24825867,1463.837949
787,1074,733.8491381,107.4762391,2811.84911
788,802,757.4978528,23.65943205,16.00251023
788,1026,244.3310552,23.11518533,33.56214314
788,1121,567.5876592,57.2995413,1113.183643
789,1481,879.7321326,22.6854164,39.41402892
789,1553,107.5830727,34.49999298,148.3125852
790,1035,287.2852446,51.22463302,151.7678871
790,1091,200.0700202,11.38534615,13.29075918
790,1419,173.6150959,40.19042641,104.1631614
791,875,262.1330427,56.56550835,317.5891309
792,1065,310.2824611,60.30306444,343.9949603
792,1404,136.0388933,96.21747341,899.1087733
792,1774,98.15316266,101.6256423,1352.767359
793,1131,255.4761167,158.4103088,3050.535131
793,1851,260.5056325,43.36839867,85.3143971
794,1102,244.5961223,42.06959274,272.942895
795,858,342.4608015,30.53922519,32.90374678
796,1457,239.1655126,58.0583502,413.0422278
796,1048,293.6547713,34.72353172,163.9007108
797,1265,210.0897338,36.47904296,65.5094022
797,853,1054.551688,71.89353866,327.4603741
798,1722,652.6608608,55.94382892,346.8086824
798,1220,314.2687725,42.47716444,175.0372957
799,1234,173.825007,113.4741499,1270.885626
799,967,262.0354496,55.98362742,482.328416
1663,800,330.0351497,17.76104405,27.85006341
800,1501,247.6208231,46.57283922,202.8277799
801,892,387.465959,62.40761546,432.9294645
801,1144,528.5533142,38.35165038,606.2604571
802,1115,1013.258931,72.04445788,3917.590201
802,1075,637.9453543,132.8025478,3059.963902
804,1195,359.9913936,54.61621251,120.436834
804,1375,229.0295232,7.592598939,14.37301368
805,1057,326.1153469,49.43260573,116.158124
806,1100,553.213835,99.64650488,4238.453462
806,1488,308.0733628,82.64711004,2387.472411
807,1761,641.3544503,56.57335937,125.2285328
807,1282,93.0879467,30.49758146,67.00800778
808,1088,151.6410718,41.23487915,144.7296923
808,1162,75.58673852,62.03763544,807.4311099
808,1138,272.0009025,82.41381574,924.5498863
809,1181,290.5469425,44.20839452,237.1070806
809,1115,261.9023515,16.47947181,10.21322503
809,1204,193.7712416,32.64031911,384.6241395
810,936,421.7226665,33.70889979,133.1741818
810,1264,98.26014065,19.99241692,113.6263482
811,1399,122.9169129,49.16300122,140.790417
811,1315,464.6200432,33.80427665,73.19401955
813,1856,591.5561868,41.94083742,312.5507968
813,1883,934.5742395,24.56156092,59.37770132
814,1615,1197.465221,41.47334235,327.7925785
814,1292,361.1545333,55.25789441,272.689037
814,1759,414.4702621,109.637863,1583.480011
815,934,401.9370702,68.86907947,418.840926
815,1011,724.660058,120.0057076,6017.596709
815,969,240.825324,28.73242428,263.2270714
816,900,216.9899549,36.01727031,93.07301871
817,852,544.0247366,44.92264964,161.5666115
818,1195,570.5216524,130.4080605,1674.263245
818,1207,368.5087932,30.53035904,82.01458083
819,938,439.5600484,13.35142992,33.96203146
820,1250,480.9057184,9.67102464,13.07017015
820,1512,1763.386917,28.28260947,107.4759232
820,1808,468.6458284,61.90067013,620.8720106
821,1779,323.0325162,27.89541821,48.85729514
821,1699,271.5578782,31.03643514,64.78337956
821,1865,623.1272975,33.8723074,55.70262315
822,1039,516.574677,157.8931854,871.3583391
823,1157,515.0530804,83.90106358,3744.395908
824,1344,1564.535366,75.35323415,659.1009363
824,1248,562.2667658,57.39403625,523.8518731
825,1091,241.3516405,288.9348147,10111.02856
826,854,129.216138,101.7323266,1921.535934
826,924,491.4043861,43.42202562,192.6716847
827,1782,437.0810983,11.55587657,6.312791151
827,855,626.972133,19.85499194,16.23664107
827,834,460.0505267,56.81118918,185.358033
828,1540,1072.394654,25.61000029,87.66135879
828,961,804.0456248,45.07252446,176.8572354
828,1771,250.6635728,78.43054492,555.9776268
828,1861,260.9699899,23.65277768,20.46659811
829,955,461.7218159,72.10040063,904.3881493
829,1053,192.1778845,52.37453378,206.7632205
830,921,112.7359856,17.67635828,36.36171845
830,1223,267.19042,53.44201501,153.9177422
831,1324,196.321225,61.95717413,1027.744653
831,1586,623.155329,43.08534264,107.2298622
1541,831,295.7703961,43.89729612,567.3868491
832,1363,268.3745656,74.0962288,2550.128128
833,1001,267.044376,31.02412157,159.7929252
834,1500,140.5790723,23.01925837,55.97356459
834,1388,279.4987668,73.7981839,1610.655811
835,933,219.7756159,68.40387559,337.6151878
835,1287,206.7078728,28.91161123,42.38637725
835,1795,386.9552079,39.78310178,231.0765762
836,976,147.2319748,68.45022944,526.4142522
837,1348,189.6240581,78.25064245,1153.749561
838,1703,139.590631,73.84274574,1008.050936
839,1035,212.9205378,37.88885491,153.1837306
839,1419,565.813551,62.16351432,313.7284883
839,1379,326.6865222,67.14276231,106.6936414
841,1894,173.2781747,71.83077876,403.6482127
841,1503,478.8591703,55.71759646,554.2174002
842,1819,347.4242163,58.88498359,574.0356016
842,1531,1008.555635,22.20642509,32.39242489
842,1063,573.3650639,35.15515311,179.4199009
842,979,525.8015631,48.49489369,59.9432014
843,1025,928.6178001,49.89294287,218.2497368
843,1168,756.4476166,22.32724396,98.60005749
844,1278,173.825007,58.36036963,104.1597435
844,872,470.8153398,9.642597836,2.415505667
844,1199,111.7340762,59.84150234,59.95735997
845,1622,906.1380717,56.98196864,333.2795805
845,1475,550.0465466,90.375598,825.1131204
846,916,531.8086827,68.96154284,186.5301609
846,1056,320.1338172,163.3207359,1429.001624
847,1085,191.5495274,37.33230535,93.17393173
848,1154,231.3441538,70.19041485,526.5147856
848,1650,233.7767717,64.33460966,775.9034402
848,1610,138.8978377,53.71312151,333.6798602
849,1729,221.7950418,90.69776049,529.5166195
849,1131,245.847861,25.54815414,35.44496175
849,1877,188.032783,77.04048732,1846.729551
851,1268,275.7908357,71.48682715,406.2885278
852,1224,212.1769259,65.86237297,277.7365169
852,1553,606.9541362,58.40971792,1235.452904
853,1171,127.3342456,50.76179529,146.9847999
854,952,371.0090891,38.48955578,47.95162206
855,1238,322.2312508,60.70825448,652.8470265
855,1100,391.328738,124.5401681,5434.24471
856,1859,235.0038754,22.72721513,32.82876786
856,1413,287.0060595,18.37793567,52.3490117
856,1731,506.2930459,39.57691155,67.58154091
857,1240,185.8841351,41.90000855,136.3882289
857,934,300.2698023,42.2892076,324.3992233
859,1898,490.8295407,110.853702,2672.066824
859,985,349.0905354,22.04081086,51.89092981
859,1661,1314.719203,22.24973104,21.49349112
1691,859,283.4620995,53.89520993,467.5204528
860,1359,224.8101062,61.09058958,378.7914971
860,1165,335.5366158,48.19355672,81.60424689
860,902,397.7534043,79.19713764,376.4990759
861,1015,498.3483237,97.29445163,1475.850854
861,1078,478.0267061,72.92833933,970.8539797
862,1828,149.2203639,48.34766982,209.7441634
862,1824,231.3441538,78.94412622,1379.349962
862,1894,267.1579858,56.80346109,217.7366211
863,1851,121.1557126,37.38430355,138.9891267
863,1066,349.7934557,49.18300464,369.1580142
863,1221,177.3788564,48.33675605,191.6831346
864,1138,246.0758193,45.16997545,525.3514214
865,1343,278.2390102,28.23559408,44.82366866
865,886,345.0539638,30.44818105,61.88237844
866,1628,2283.836889,40.723976,67.29708691
866,1299,4033.865372,49.67252198,184.5383273
866,1259,1293.915135,30.2691791,125.3355464
867,1098,193.7712416,29.41369364,50.67233325
867,1340,250.714191,48.59353895,234.2136503
868,1043,533.6401359,70.11680254,574.3542894
869,1683,250.1775177,38.91871502,434.9891995
869,1677,338.2898817,51.37622238,127.0457488
869,1736,608.2677526,20.37347714,77.92140149
870,1707,448.3341374,70.98264454,530.0484673
870,1672,366.3659135,49.03276935,314.4365524
870,1555,401.9370702,32.31220036,144.8710677
870,1715,288.1393449,46.06939568,276.803962
871,1046,409.1217955,25.45958193,88.02619926
871,1246,235.3112937,35.29298217,108.0697651
873,971,89.80652483,29.53386331,30.46337812
873,1688,154.6465621,47.21396614,61.849547
873,1628,1432.752477,69.40893054,527.6214679
874,979,192.5960514,36.82336471,128.1552873
875,1220,261.2204073,42.62708435,176.3444323
875,980,439.5600484,22.83521582,28.22428044
876,1124,1135.948688,18.9273873,44.97489429
876,1536,173.7443974,46.1801666,214.6488423
877,1811,764.6463941,49.31107666,110.3528362
877,1687,221.585854,40.91496225,442.7545642
879,1313,228.6426132,44.01772469,206.4714808
879,900,304.4017252,64.68219709,287.0864241
880,1158,422.2628695,48.10984627,333.4021123
881,1345,327.3099315,48.58780186,118.209842
882,938,173.2564684,211.5752795,5302.514981
882,1085,213.3433206,95.46093182,1765.137424
883,1734,165.5471003,75.1133185,512.987147
883,1449,454.4944612,81.79224415,675.6657183
884,1456,194.9990325,37.51248006,135.9094129
884,1501,208.9353201,29.3230631,68.58368312
884,1835,516.7491094,59.48288314,157.0957777
885,1102,1025.033509,59.55528799,658.8014686
885,1204,421.055211,65.13268233,313.2840186
886,1328,377.4880952,71.22634045,2219.287948
886,1323,683.9539466,47.81016577,966.4708722
887,971,413.5034479,52.65635777,454.3634636
888,1111,583.7037356,37.54879122,95.04652959
888,1435,2285.848059,27.07983803,66.49670087
889,1057,628.6257362,37.76136053,80.60271762
890,1784,290.5871016,12.25683482,14.51926646
890,1692,383.8978287,47.01020952,548.8250374
890,918,301.161894,70.29933812,511.2797615
891,1813,331.680824,43.70668985,230.696773
891,1393,429.691581,27.84485692,37.50205198
892,997,287.5339652,26.53135099,24.3090393
893,1353,241.6442947,50.6587635,286.7707643
893,1169,220.9492292,67.37789591,471.372795
894,1628,196.8525428,28.46994919,50.58937299
894,1568,175.8291427,30.21788792,83.52656302
894,1259,284.1048662,73.39300026,730.1807753
895,986,304.3038699,63.26128794,205.091603
895,1300,396.1457194,91.13474717,1539.867638
895,993,285.6781238,166.0265768,948.7598994
896,1036,232.8213646,30.85559989,85.56548806
896,1064,214.9886571,76.22762384,672.0534342
897,1888,224.0087819,114.6540383,3909.544622
898,1827,386.9601822,37.90696985,398.6331783
898,1851,369.6500203,144.1427549,4663.238305
899,1025,505.40604,76.33957319,702.0347846
899,1108,258.3630147,34.09628912,971.23587
900,1318,3630.189347,94.76515836,1459.31922
901,1661,3113.028242,37.23718127,105.6488753
901,1438,2663.702411,24.72781782,32.46837344
901,1319,668.6110217,57.68417556,110.4405648
903,1732,568.8964783,52.5014924,364.9341136
903,1539,914.1837157,76.87597941,269.5136403
904,1512,310.7959552,34.47338418,61.56925724
904,1518,340.8211338,38.37717869,127.6193978
905,1185,224.6265588,46.21771303,272.3406587
905,1745,1433.212385,34.30425939,165.3082465
905,1705,493.8147888,25.98159988,124.9593071
905,1504,192.5960514,45.61110017,272.9307535
906,1885,1664.859868,28.94845137,160.1674518
907,949,278.7823559,60.8713725,147.3833055
907,984,273.6748765,41.43203614,109.6449756
907,1047,225.70321,30.36796871,48.58293903
907,1546,452.5730792,81.51720041,454.5076546
908,1358,134.537117,150.4830537,4400.429818
909,1395,378.2537959,64.45030679,211.4705996
909,1622,166.3330078,133.163091,522.3153258
911,1614,467.7929198,18.18848133,66.41939166
911,1780,248.5186834,68.76999498,702.3256091
911,1900,489.8020495,18.33244397,5.110137077
912,1073,363.9895721,34.19973238,253.2069831
912,1471,327.3099315,16.06004388,10.84350251
912,1519,81.32587157,24.93401,77.41839456
913,927,188.4418958,25.75682341,662.8957009
913,1210,180.1292799,61.31055633,376.6412858
913,1192,311.5380371,67.92167279,509.120769
955,913,129.7246327,63.84341221,813.2058378
914,1223,164.5701772,19.00775189,65.61545156
915,1604,183.7408367,49.31525649,96.67140803
915,1643,856.9806966,55.82522897,215.0418903
916,1875,1054.551688,166.9630649,1864.968959
917,1057,445.4054304,41.51322006,104.4844406
917,1022,312.3035886,34.18582605,199.056591
918,1569,211.9033815,58.64451187,707.0605499
918,1573,205.6812406,61.38353317,754.1775273
919,1781,207.7138149,26.33300565,12.57139334
919,1639,502.1111475,30.39129041,28.43681552
